timestamp	slug	filename	caption	location_lat	location_lng	location_alt	location_acc
1747042744	20250512063904_17a73	20250512063904_17a73.png	割れ	34.67819650898861	133.91287248657753	6.437111126538952	55.0001468810441
1747042758	20250512063918_adad9	20250512063918_adad9.png	割れ	34.678039568346264	133.91272717294893	6.477800103548681	28.27497859570832
1747042788	20250512063948_d049b	20250512063948_d049b.png	マンホールとの被り	34.67763477763722	133.91287366053294	6.023609320612124	20.947102151527197
1747042804	20250512064004_78836	20250512064004_78836.png	凹凸がほとんどない	34.67745323803966	133.91295825518284	6.008144101602589	21.28575161569826
1747042824	20250512064024_994bf	20250512064024_994bf.png	凹凸がほとんどない	34.67751985072261	133.91294902880824	6.088404402805196	23.697806631786147
1747042848	20250512064048_110ae	20250512064048_110ae.png	埋もれ	34.677416898394654	133.9127920132151	6.044180765250786	8.777690421157912
1747042865	20250512064105_1943b	20250512064105_1943b.png	割れ	34.67721685010293	133.9129597925948	6.064929902619674	19.120251305407216
1747042888	20250512064128_635fd	20250512064128_635fd.png	割れ、マンホールとの被り、凹凸がほとんどない	34.67703424269001	133.9129705028128	6.104926955924611	19.18706084294365
1747042917	20250512064157_97b66	20250512064157_97b66.png	カオス	34.6770673097158	133.9128623610721	6.262652724132494	24.587137736398667
1747047314	20250512075514_39589	20250512075514_39589.png		34.67125049833218	133.93074688957805	8.743551254272461	39.977755526347536
1747047368	20250512075608_5a4ed	20250512075608_5a4ed.png	マンホールとの重なり	34.6711509060199	133.93023711538984	8.742860794067383	37.89253443704403
1747047413	20250512075653_d77b5	20250512075653_d77b5.png	マンホールによる途切れ	34.671060238952805	133.93018860164847	8.742895126342773	36.17218750177796
1747047462	20250512075742_ab8a7	20250512075742_ab8a7.png	またもや途切れ	34.670548485638825	133.93040221056336	8.74348258972168	36.26309515912494
1747047585	20250512075945_3705a	20250512075945_3705a.png	途切れは無し	34.668612928857094	133.9304870974944	8.74477767944336	38.59198606696749
1747047684	20250512080124_61b44	20250512080124_61b44.png	かなりのひび割れ	34.6676917129707	133.93056155739603	8.745416641235352	40.217311427898665
1747047866	20250512080426_ddd98	20250512080426_ddd98.png		34.66719069511077	133.9262830007505	8.739736557006836	39.791810843613526
1747048044	20250512080724_cb792	20250512080724_cb792.png	見た目に反して踏むとかなりわかる	34.66547220127534	133.92290247218716	8.736043930053711	39.78215872719285
1747052353	20250512091913_780ae	20250512091913_780ae.png	屋内にも	34.66201079626551	133.91879192830055	11.10452651977539	12.137537218128756
1747093496	20250513084456_d13e2	20250513084456_d13e2.png	自転車通行可	34.618558052567955	133.94687915596242	5.287711143493652	40
1747093565	20250513084605_1d344	20250513084605_1d344.png		34.618282657943276	133.94729399797825	5.288496017456055	40
1747094212	20250513085652_0eb39	20250513085652_0eb39.png	エディオン敷地内	34.626457670016975	133.9381552386696	3.227019786834717	40
1747094235	20250513085715_2831d	20250513085715_2831d.png	エディオン敷地内	34.62641281472223	133.9383547607605	5.010492324829102	40
1747094254	20250513085734_8510c	20250513085734_8510c.png	エディオン敷地内	34.626297979460745	133.93845562597645	5.23781681060791	46.677351233102605
1747094820	20250513090700_8245b	20250513090700_8245b.png	自転車撮影可能かも	34.63885213251667	133.92529609625592	10.339084640145302	4.701501127925976
1747094877	20250513090757_8e5bc	20250513090757_8e5bc.png		34.63913800889222	133.92515395995065	5.249238014221191	52.3311376
1747094894	20250513090814_0fc38	20250513090814_0fc38.png		34.638979318010556	133.9252427925221	5.24632453918457	52.3311376
1747094910	20250513090830_1c8de	20250513090830_1c8de.png		34.63947097279506	133.92514038719676	5.244871139526367	45.752
1747094927	20250513090847_22fa5	20250513090847_22fa5.png	わずかな摩耗	34.639530555458414	133.9249550822315	5.244534492492676	41.33985490257701
1747094988	20250513090948_c0deb	20250513090948_c0deb.png	自転車撮影可能な道幅	34.63903159983361	133.92472769573868	5.2444963455200195	40
1747095071	20250513091111_6ab85	20250513091111_6ab85.png		34.638944412018205	133.925538481406	5.245674133300781	40
1747095085	20250513091125_c5c5e	20250513091125_c5c5e.png		34.63931026543735	133.9250999664055	5.466634750366211	45.3238892230025
1747095098	20250513091138_b962e	20250513091138_b962e.png		34.638990034725104	133.92512510415517	5.584693908691406	49
1747095126	20250513091206_835f6	20250513091206_835f6.png	かなり歩道より	34.63944182101196	133.92495888702106	5.73480224609375	43.635467565639644
1747095157	20250513091237_01898	20250513091237_01898.png		34.63904521719484	133.9247264457201	5.726677894592285	40
1747095230	20250513091350_8e91d	20250513091350_8e91d.png	摩耗、割れ	34.63857335041709	133.92460852873876	9.61899185180664	3.5355339059327373
1747095289	20250513091449_052e2	20250513091449_052e2.png		34.63850305525055	133.92447854083008	6.0965776443481445	35
1747095328	20250513091528_a6096	20250513091528_a6096.png		34.638134166925475	133.92404676062645	6.167014122009277	43
1747095431	20250513091711_aa418	20250513091711_aa418.png		34.63769547178842	133.92387930316283	10.26639175415039	5.0188343729846965
1747095482	20250513091802_c2886	20250513091802_c2886.png		34.63758497068898	133.92341967620558	5.784666061401367	35
1747095509	20250513091829_1cc16	20250513091829_1cc16.png		34.63756188736555	133.92349016228098	5.559238433837891	35
1747095529	20250513091849_d1148	20250513091849_d1148.png		34.63727779930961	133.92343261471575	5.579958915710449	40
1747095549	20250513091909_414a2	20250513091909_414a2.png		34.63685490440486	133.92277651300503	5.707033157348633	59.8563551869
1747095569	20250513091929_ecbee	20250513091929_ecbee.png		34.637261723345205	133.92335453268615	5.303014755249023	61
1747095592	20250513091952_5e2fc	20250513091952_5e2fc.png	浮き	34.63630164225553	133.92273293594602	5.405718803405762	78.308778988
1747095819	20250513092339_8421b	20250513092339_8421b.png		34.63743982374178	133.92314529990213	7.519016280770302	4.551668207114811
1747095842	20250513092402_99709	20250513092402_99709.png		34.63748911476072	133.92342704026743	5.431702613830566	35
1747095874	20250513092434_19f4b	20250513092434_19f4b.png		34.63764811413704	133.92348985791295	5.813441276550293	35
1747095887	20250513092447_329a8	20250513092447_329a8.png		34.6377789270176	133.92352976115134	5.742358207702637	35
1747095894	20250513092454_0d4ad	20250513092454_0d4ad.png		34.637610783317875	133.92344405632625	5.743952751159668	35
1747095903	20250513092503_b29a2	20250513092503_b29a2.png		34.63772562497043	133.92346450388976	5.813251495361328	35
1747095919	20250513092519_8d8d8	20250513092519_8d8d8.png		34.63796243941422	133.92375015042333	5.909541130065918	38
1747095929	20250513092529_ef81b	20250513092529_ef81b.png		34.63805386907471	133.92391784746602	5.900543212890625	38
1747095936	20250513092536_a966b	20250513092536_a966b.png		34.637980397208906	133.92359193035963	5.934486389160156	35
1747095946	20250513092546_e4d36	20250513092546_e4d36.png		34.63815198364717	133.92362087531083	5.892823219299316	38
1747095968	20250513092608_151c2	20250513092608_151c2.png		34.638449919024936	133.92443994880483	6.072563171386719	35
1747095994	20250513092634_94309	20250513092634_94309.png		34.63848195202789	133.92429348948028	3.1799583435058594	35
1747096004	20250513092644_27519	20250513092644_27519.png		34.638583262540955	133.9244292353537	5.401163101196289	35
1747096045	20250513092725_13567	20250513092725_13567.png		34.63884916923157	133.92467988677632	6.092857360839844	38.66147566240919
1747096074	20250513092754_444b4	20250513092754_444b4.png		34.63910114486413	133.92474376529773	6.102518081665039	37
1747096092	20250513092812_ef4ba	20250513092812_ef4ba.png		34.6393904337852	133.9249998560359	6.0305938720703125	39
1747096116	20250513092836_47f33	20250513092836_47f33.png		34.63951924828208	133.92497158805122	5.794384002685547	39
1747096137	20250513092857_18abf	20250513092857_18abf.png		34.63945214847351	133.9249526246308	5.7129316329956055	37
1747096149	20250513092909_beec0	20250513092909_beec0.png		34.63952657597838	133.92510059441017	5.763395309448242	37
1747096163	20250513092923_3af28	20250513092923_3af28.png		34.63945820910455	133.9250178040053	5.8187255859375	37
1747096184	20250513092944_7b2ca	20250513092944_7b2ca.png		34.63960024392982	133.92498848720447	5.748567581176758	35
1747096202	20250513093002_747e4	20250513093002_747e4.png	ほぼ平ら	34.63939465817459	133.92497975103612	5.699361801147461	46
1747096222	20250513093022_929d7	20250513093022_929d7.png		34.63958258446724	133.92502080438103	5.716911315917969	37
